session_id,packet_id,block_timestamp_ms,sample_global_index,sample_index_in_block,step_count_total,battery_level,status_flags,ax,ay,az,gx,gy,gz
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75454,1481,25,0,87,,-358,135,2169,-246,12,65
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75464,1482,0,0,87,,-295,125,2126,-267,128,166
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75473,1483,1,0,87,,-285,112,2065,-172,-97,-59
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75483,1484,2,0,87,,-273,166,2240,396,-358,-217
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75492,1485,3,0,87,,-370,75,2317,820,-363,-179
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75502,1486,4,0,87,,-512,-131,2281,1121,-322,-510
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75512,1487,5,0,87,,-369,-351,2210,1061,-155,-676
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75521,1488,6,0,87,,-199,-599,2268,882,-229,-864
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75531,1489,7,0,87,,-48,-654,2796,-267,-379,-767
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75540,1490,8,0,87,,-269,-283,3091,-1061,-828,-643
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75550,1491,9,0,87,,-470,59,3328,-938,-1145,-271
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75560,1492,10,0,87,,-443,173,3597,-838,-1556,-27
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75569,1493,11,0,87,,-354,480,3611,92,-1798,34
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75579,1494,12,0,87,,13,623,3690,1605,-2343,57
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75589,1495,13,0,87,,-251,671,3411,3609,-3171,279
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75598,1496,14,0,87,,-554,855,2922,4926,-3711,744
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75608,1497,15,0,87,,-368,1201,2453,5703,-3084,941
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75617,1498,16,0,87,,-119,1275,1796,5931,-2507,834
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75627,1499,17,0,87,,206,1274,1396,5509,-2272,841
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75637,1500,18,0,87,,368,1044,1074,4531,-2541,1239
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75646,1501,19,0,87,,526,743,948,2932,-2965,1651
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75656,1502,20,0,87,,209,278,902,1772,-3354,1724
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75665,1503,21,0,87,,-48,-90,916,983,-2483,1072
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75675,1504,22,0,87,,102,-166,833,762,-1195,379
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75685,1505,23,0,87,,582,26,761,1173,-552,-206
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75694,1506,24,0,87,,596,261,605,1712,-757,44
d4d5b2c0-c217-4196-b59b-e920f8b5579a,58,75704,1507,25,0,87,,473,582,492,1482,-192,-94
d4d5b2c0-c217-4196-b59b-e920f8b5579a,59,75714,1508,0,0,87,,469,831,397,1062,-13,-72
d4d5b2c0-c217-4196-b59b-e920f8b5579a,59,75723,1509,1,0,87,,513,1050,346,481,137,-162
d4d5b2c0-c217-4196-b59b-e920f8b5579a,59,75733,1510,2,0,87,,585,1311,389,-131,686,-531
d4d5b2c0-c217-4196-b59b-e920f8b5579a,59,75742,1511,3,0,87,,494,1404,288,-149,1003,-958
d4d5b2c0-c217-4196-b59b-e920f8b5579a,59,75752,1512,4,0,87,,362,1369,298,-124,1387,-1228
d4d5b2c0-c217-4196-b59b-e920f8b5579a,59,75762,1513,5,0,87,,296,1282,286,-234,1958,-1318
d4d5b2c0-c217-4196-b59b-e920f8b5579a,59,75771,1514,6,0,87,,296,1130,272,-311,2529,-1426
d4d5b2c0-c217-4196-b59b-e920f8b5579a,59,75781,1515,7,0,87,,303,955,241,-406,2950,-1484
d4d5b2c0-c217-4196-b59b-e920f8b5579a,59,75790,1516,8,0,87,,374,837,241,-651,2921,-1676
d4d5b2c0-c217-4196-b59b-e920f8b5579a,59,75800,1517,9,0,87,,369,701,364,-1200,2979,-1877
d4d5b2c0-c217-4196-b59b-e920f8b5579a,59,75810,1518,10,0,87,,155,464,661,-2528,2493,-1952
d4d5b2c0-c217-4196-b59b-e920f8b5579a,59,75819,1519,11,0,87,,-291,19,1783,-4947,3468,-1843
d4d5b2c0-c217-4196-b59b-e920f8b5579a,59,75829,1520,12,0,87,,-389,-82,3367,-8257,2741,-1568
d4d5b2c0-c217-4196-b59b-e920f8b5579a,59,75839,1521,13,0,87,,-491,-580,4933,-12094,538,-1372
d4d5b2c0-c217-4196-b59b-e920f8b5579a,59,75848,1522,14,0,87,,-456,-1385,6314,-12366,-67,-1305
d4d5b2c0-c217-4196-b59b-e920f8b5579a,59,75858,1523,15,0,87,,-500,-2102,6149,-8554,250,-1826
d4d5b2c0-c217-4196-b59b-e920f8b5579a,59,75867,1524,16,0,87,,-797,-1949,5019,-894,-701,-1950
d4d5b2c0-c217-4196-b59b-e920f8b5579a,59,75877,1525,17,0,87,,-999,-313,4544,5817,-1644,-840
