session_id,packet_id,block_timestamp_ms,sample_global_index,sample_index_in_block,step_count_total,battery_level,status_flags,ax,ay,az,gx,gy,gz
046190d7-23f2-437e-a207-7dcc14edfff3,5,127592,124,20,0,87,,-82,-49,2133,19,-54,-24
046190d7-23f2-437e-a207-7dcc14edfff3,5,127601,125,21,0,87,,-83,-49,2134,19,-55,-23
046190d7-23f2-437e-a207-7dcc14edfff3,5,127611,126,22,0,87,,-85,-51,2135,17,-54,-25
046190d7-23f2-437e-a207-7dcc14edfff3,5,127621,127,23,0,87,,-89,-51,2140,18,-54,-24
046190d7-23f2-437e-a207-7dcc14edfff3,5,127630,128,24,0,87,,-87,-50,2136,19,-54,-25
046190d7-23f2-437e-a207-7dcc14edfff3,5,127640,129,25,0,87,,-85,-51,2127,19,-55,-24
046190d7-23f2-437e-a207-7dcc14edfff3,6,129350,130,0,0,87,,-87,-46,2133,19,-53,-25
046190d7-23f2-437e-a207-7dcc14edfff3,6,129359,131,1,0,87,,-92,-51,2134,18,-54,-24
046190d7-23f2-437e-a207-7dcc14edfff3,6,129369,132,2,0,87,,-87,-47,2134,18,-54,-23
046190d7-23f2-437e-a207-7dcc14edfff3,6,129378,133,3,0,87,,-83,-46,2134,15,-54,-25
046190d7-23f2-437e-a207-7dcc14edfff3,6,129388,134,4,0,87,,-82,-50,2134,19,-55,-24
046190d7-23f2-437e-a207-7dcc14edfff3,6,129398,135,5,0,87,,-82,-52,2134,19,-55,-22
046190d7-23f2-437e-a207-7dcc14edfff3,6,129407,136,6,0,87,,-86,-52,2134,16,-53,-26
046190d7-23f2-437e-a207-7dcc14edfff3,6,129417,137,7,0,87,,-90,-53,2130,18,-55,-24
046190d7-23f2-437e-a207-7dcc14edfff3,6,129426,138,8,0,87,,-87,-51,2134,17,-55,-25
046190d7-23f2-437e-a207-7dcc14edfff3,6,129436,139,9,0,87,,-85,-52,2136,17,-57,-25
046190d7-23f2-437e-a207-7dcc14edfff3,6,129446,140,10,0,87,,-84,-52,2137,16,-57,-26
046190d7-23f2-437e-a207-7dcc14edfff3,6,129455,141,11,0,87,,-82,-50,2136,19,-57,-24
046190d7-23f2-437e-a207-7dcc14edfff3,6,129465,142,12,0,87,,-82,-48,2135,20,-55,-22
046190d7-23f2-437e-a207-7dcc14edfff3,6,129475,143,13,0,87,,-91,-47,2131,18,-57,-25
046190d7-23f2-437e-a207-7dcc14edfff3,6,129484,144,14,0,87,,-92,-46,2134,19,-58,-25
046190d7-23f2-437e-a207-7dcc14edfff3,6,129494,145,15,0,87,,-90,-48,2133,17,-57,-24
046190d7-23f2-437e-a207-7dcc14edfff3,6,129503,146,16,0,87,,-85,-53,2129,18,-58,-23
046190d7-23f2-437e-a207-7dcc14edfff3,6,129513,147,17,0,87,,-86,-51,2133,19,-58,-27
046190d7-23f2-437e-a207-7dcc14edfff3,6,129523,148,18,0,87,,-85,-48,2132,19,-54,-25
046190d7-23f2-437e-a207-7dcc14edfff3,6,129532,149,19,0,87,,-83,-51,2132,17,-54,-23
046190d7-23f2-437e-a207-7dcc14edfff3,6,129542,150,20,0,87,,-83,-49,2134,19,-54,-23
046190d7-23f2-437e-a207-7dcc14edfff3,6,129551,151,21,0,87,,-85,-47,2135,17,-54,-25
046190d7-23f2-437e-a207-7dcc14edfff3,6,129561,152,22,0,87,,-88,-51,2135,19,-54,-25
046190d7-23f2-437e-a207-7dcc14edfff3,6,129571,153,23,0,87,,-85,-49,2134,19,-53,-21
046190d7-23f2-437e-a207-7dcc14edfff3,6,129580,154,24,0,87,,-85,-50,2135,17,-53,-22
046190d7-23f2-437e-a207-7dcc14edfff3,6,129590,155,25,0,87,,-87,-50,2133,18,-55,-26
046190d7-23f2-437e-a207-7dcc14edfff3,7,131299,156,0,0,87,,-87,-52,2131,17,-54,-27
046190d7-23f2-437e-a207-7dcc14edfff3,7,131308,157,1,0,87,,-88,-45,2134,19,-53,-21
046190d7-23f2-437e-a207-7dcc14edfff3,7,131318,158,2,0,87,,-84,-54,2135,18,-53,-26
046190d7-23f2-437e-a207-7dcc14edfff3,7,131327,159,3,0,87,,-87,-51,2140,17,-54,-26
046190d7-23f2-437e-a207-7dcc14edfff3,7,131337,160,4,0,87,,-82,-51,2139,17,-52,-26
046190d7-23f2-437e-a207-7dcc14edfff3,7,131347,161,5,0,87,,-79,-50,2134,18,-53,-25
046190d7-23f2-437e-a207-7dcc14edfff3,7,131356,162,6,0,87,,-85,-53,2134,19,-53,-26
046190d7-23f2-437e-a207-7dcc14edfff3,7,131366,163,7,0,87,,-82,-51,2135,17,-53,-26
046190d7-23f2-437e-a207-7dcc14edfff3,7,131375,164,8,0,87,,-81,-47,2138,19,-54,-26
046190d7-23f2-437e-a207-7dcc14edfff3,7,131385,165,9,0,87,,-83,-47,2139,19,-54,-23
046190d7-23f2-437e-a207-7dcc14edfff3,7,131395,166,10,0,87,,-84,-52,2134,18,-54,-26
046190d7-23f2-437e-a207-7dcc14edfff3,7,131404,167,11,0,87,,-84,-48,2138,17,-53,-27
046190d7-23f2-437e-a207-7dcc14edfff3,7,131414,168,12,0,87,,-87,-48,2133,18,-54,-22
046190d7-23f2-437e-a207-7dcc14edfff3,7,131424,169,13,0,87,,-83,-49,2132,17,-54,-25
046190d7-23f2-437e-a207-7dcc14edfff3,7,131433,170,14,0,87,,-88,-48,2138,19,-54,-25
046190d7-23f2-437e-a207-7dcc14edfff3,7,131443,171,15,0,87,,-88,-48,2134,20,-53,-22
046190d7-23f2-437e-a207-7dcc14edfff3,7,131452,172,16,0,87,,-90,-45,2129,19,-52,-23
046190d7-23f2-437e-a207-7dcc14edfff3,7,131462,173,17,0,87,,-91,-51,2133,18,-53,-26
046190d7-23f2-437e-a207-7dcc14edfff3,7,131472,174,18,0,87,,-89,-49,2129,18,-54,-26
046190d7-23f2-437e-a207-7dcc14edfff3,7,131481,175,19,0,87,,-88,-48,2129,18,-53,-23
046190d7-23f2-437e-a207-7dcc14edfff3,7,131491,176,20,0,87,,-87,-49,2131,17,-53,-26
046190d7-23f2-437e-a207-7dcc14edfff3,7,131500,177,21,0,87,,-86,-47,2134,18,-54,-24
046190d7-23f2-437e-a207-7dcc14edfff3,7,131510,178,22,0,87,,-85,-49,2128,17,-56,-27
046190d7-23f2-437e-a207-7dcc14edfff3,7,131520,179,23,0,87,,-87,-49,2135,16,-54,-27
046190d7-23f2-437e-a207-7dcc14edfff3,7,131529,180,24,0,87,,-81,-51,2133,20,-57,-25
046190d7-23f2-437e-a207-7dcc14edfff3,7,131539,181,25,0,87,,-84,-51,2136,18,-55,-25
046190d7-23f2-437e-a207-7dcc14edfff3,8,133250,182,0,0,87,,-89,-52,2140,17,-57,-27
046190d7-23f2-437e-a207-7dcc14edfff3,8,133259,183,1,0,87,,-85,-50,2140,18,-56,-28
046190d7-23f2-437e-a207-7dcc14edfff3,8,133269,184,2,0,87,,-88,-51,2129,17,-56,-25
046190d7-23f2-437e-a207-7dcc14edfff3,8,133278,185,3,0,87,,-89,-52,2130,19,-57,-21
046190d7-23f2-437e-a207-7dcc14edfff3,8,133288,186,4,0,87,,-90,-50,2136,17,-56,-29
046190d7-23f2-437e-a207-7dcc14edfff3,8,133298,187,5,0,87,,-87,-50,2137,17,-54,-27
046190d7-23f2-437e-a207-7dcc14edfff3,8,133307,188,6,0,87,,-85,-45,2128,19,-60,-25
046190d7-23f2-437e-a207-7dcc14edfff3,8,133317,189,7,0,87,,-87,-45,2128,18,-58,-26
046190d7-23f2-437e-a207-7dcc14edfff3,8,133326,190,8,0,87,,-84,-44,2127,20,-59,-27
046190d7-23f2-437e-a207-7dcc14edfff3,8,133336,191,9,0,87,,-86,-43,2125,19,-59,-23
046190d7-23f2-437e-a207-7dcc14edfff3,8,133346,192,10,0,87,,-90,-43,2124,17,-61,-28
046190d7-23f2-437e-a207-7dcc14edfff3,8,133355,193,11,0,87,,-84,-48,2128,15,-61,-27
046190d7-23f2-437e-a207-7dcc14edfff3,8,133365,194,12,0,87,,-87,-43,2126,17,-59,-24
046190d7-23f2-437e-a207-7dcc14edfff3,8,133375,195,13,0,87,,-82,-45,2129,17,-60,-27
046190d7-23f2-437e-a207-7dcc14edfff3,8,133384,196,14,0,87,,-84,-47,2131,18,-61,-29
046190d7-23f2-437e-a207-7dcc14edfff3,8,133394,197,15,0,87,,-84,-47,2129,18,-61,-27
046190d7-23f2-437e-a207-7dcc14edfff3,8,133403,198,16,0,87,,-91,-53,2126,16,-50,-30
046190d7-23f2-437e-a207-7dcc14edfff3,8,133413,199,17,0,87,,-93,-48,2127,19,-46,-30
