session_id,packet_id,block_timestamp_ms,sample_global_index,sample_index_in_block,step_count_total,battery_level,status_flags,ax,ay,az,gx,gy,gz
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145359,118,14,0,43,,-1769,171,-54,-980,-196,-1540
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145369,119,15,0,43,,-1857,262,-5,-840,-223,-1564
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145378,120,16,0,43,,-1932,304,33,-684,-253,-1573
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145388,121,17,0,43,,-2019,396,38,-548,-294,-1595
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145398,122,18,0,43,,-2083,449,14,-384,-334,-1608
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145407,123,19,0,43,,-2159,439,-2,-282,-376,-1615
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145417,124,20,0,43,,-2198,416,-17,-256,-407,-1609
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145426,125,21,0,43,,-2236,415,-41,-256,-437,-1591
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145436,126,22,0,43,,-2289,348,-67,-325,-458,-1561
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145446,127,23,0,43,,-2277,385,-157,-458,-449,-1552
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145455,128,24,0,43,,-2222,452,-240,-559,-507,-1506
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145465,129,25,0,43,,-2221,394,-323,-612,-547,-1454
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145475,130,26,0,43,,-2234,364,-350,-724,-577,-1383
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145484,131,27,0,43,,-2219,396,-402,-861,-594,-1330
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145494,132,28,0,43,,-2185,417,-438,-990,-623,-1254
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145503,133,29,0,43,,-2209,433,-494,-1108,-634,-1207
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145513,134,30,0,43,,-2191,401,-526,-1224,-639,-1158
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145523,135,31,0,43,,-2190,387,-487,-1308,-631,-1096
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145532,136,32,0,43,,-2192,388,-472,-1412,-605,-1046
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145542,137,33,0,43,,-2193,442,-498,-1526,-580,-1028
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145551,138,34,0,43,,-2208,489,-528,-1560,-572,-1032
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145561,139,35,0,43,,-2238,513,-517,-1472,-583,-1000
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145571,140,36,0,43,,-2294,496,-479,-1412,-579,-955
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145580,141,37,0,43,,-2315,532,-502,-1337,-561,-938
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145590,142,38,0,43,,-2332,633,-478,-1199,-553,-921
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145600,143,39,0,43,,-2368,667,-437,-1008,-537,-883
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145609,144,40,0,43,,-2373,688,-444,-847,-496,-854
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145619,145,41,0,43,,-2338,695,-463,-600,-484,-822
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145628,146,42,0,43,,-2346,679,-440,-419,-473,-776
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145638,147,43,0,43,,-2384,583,-458,-289,-461,-704
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145648,148,44,0,43,,-2438,596,-506,-184,-435,-640
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145657,149,45,0,43,,-2483,655,-543,-43,-425,-571
